%time,field.header.seq,field.header.stamp,field.header.frame_id,field.drive.steering_angle,field.drive.steering_angle_velocity,field.drive.speed,field.drive.acceleration,field.drive.jerk
1651857060474047589,12506,0,,0.118572600186,0.0,0.5,0.0,0.0
1651857060475724284,12507,0,,0.118572600186,0.0,0.5,0.0,0.0
1651857060477175471,12508,0,,0.118572600186,0.0,0.5,0.0,0.0
1651857060481781005,12509,0,,0.118572600186,0.0,0.5,0.0,0.0
1651857060482653081,12513,0,,0.118572600186,0.0,0.5,0.0,0.0
1651857060483259649,12514,0,,0.118572600186,0.0,0.5,0.0,0.0
1651857060483791977,12515,0,,0.118572600186,0.0,0.5,0.0,0.0
1651857060486097320,12516,0,,0.118572600186,0.0,0.5,0.0,0.0
1651857060487685405,12517,0,,0.118572600186,0.0,0.5,0.0,0.0
1651857060488741996,12518,0,,0.118572600186,0.0,0.5,0.0,0.0
1651857060489557175,12519,0,,0.118572600186,0.0,0.5,0.0,0.0
1651857060490602757,12520,0,,0.118572600186,0.0,0.5,0.0,0.0
1651857060491463600,12521,0,,0.118572600186,0.0,0.5,0.0,0.0
1651857060493583021,12522,0,,0.118572600186,0.0,0.5,0.0,0.0
1651857060495244771,12523,0,,0.118572600186,0.0,0.5,0.0,0.0
1651857060495268676,12524,0,,0.118572600186,0.0,0.5,0.0,0.0
1651857060496222705,12525,0,,0.118572600186,0.0,0.5,0.0,0.0
1651857060496874873,12526,0,,0.118572600186,0.0,0.5,0.0,0.0
1651857060499002486,12527,0,,0.118572600186,0.0,0.5,0.0,0.0
1651857060499828097,12528,0,,0.118572600186,0.0,0.5,0.0,0.0
1651857060504213340,12529,0,,0.118572600186,0.0,0.5,0.0,0.0
1651857060504760164,12530,0,,0.118572600186,0.0,0.5,0.0,0.0
1651857060506409786,12531,0,,0.118572600186,0.0,0.5,0.0,0.0
1651857060507653771,12533,0,,0.118572600186,0.0,0.5,0.0,0.0
1651857060508326644,12534,0,,0.118572600186,0.0,0.5,0.0,0.0
1651857060511498239,12535,0,,0.118572600186,0.0,0.5,0.0,0.0
1651857060513246998,12536,0,,0.118572600186,0.0,0.5,0.0,0.0
1651857060515646807,12537,0,,0.116247646511,0.0,0.5,0.0,0.0
1651857060516318656,12538,0,,0.116247646511,0.0,0.5,0.0,0.0
1651857060517247373,12539,0,,0.116247646511,0.0,0.5,0.0,0.0
1651857060520275669,12540,0,,0.116247646511,0.0,0.5,0.0,0.0
1651857060521852107,12541,0,,0.116247646511,0.0,0.5,0.0,0.0
1651857060523317791,12542,0,,0.116247646511,0.0,0.5,0.0,0.0
1651857060526210374,12543,0,,0.116247646511,0.0,0.5,0.0,0.0
1651857060527139442,12544,0,,0.116247646511,0.0,0.5,0.0,0.0
1651857060528865673,12545,0,,0.116247646511,0.0,0.5,0.0,0.0
1651857060529679508,12546,0,,0.116247646511,0.0,0.5,0.0,0.0
1651857060530946150,12547,0,,0.116247646511,0.0,0.5,0.0,0.0
1651857060534638359,12548,0,,0.116247646511,0.0,0.5,0.0,0.0
1651857060535377633,12549,0,,0.116247646511,0.0,0.5,0.0,0.0
1651857060536215437,12550,0,,0.116247646511,0.0,0.5,0.0,0.0
1651857060538815056,12551,0,,0.116247646511,0.0,0.5,0.0,0.0
1651857060540669833,12552,0,,0.116247646511,0.0,0.5,0.0,0.0
1651857060543814355,12553,0,,0.116247646511,0.0,0.5,0.0,0.0
1651857060544855841,12554,0,,0.116247646511,0.0,0.5,0.0,0.0
1651857060545910000,12555,0,,0.116247646511,0.0,0.5,0.0,0.0
1651857060552031970,12556,0,,0.116247646511,0.0,0.5,0.0,0.0
1651857060552843789,12557,0,,0.116247646511,0.0,0.5,0.0,0.0
1651857060553569943,12558,0,,0.116247646511,0.0,0.5,0.0,0.0
1651857060554533956,12559,0,,0.116247646511,0.0,0.5,0.0,0.0
1651857060555577490,12560,0,,0.116247646511,0.0,0.5,0.0,0.0
1651857060557793360,12561,0,,0.116247646511,0.0,0.5,0.0,0.0
1651857060562167435,12562,0,,0.113922692835,0.0,0.5,0.0,0.0
1651857060564352681,12563,0,,0.113922692835,0.0,0.5,0.0,0.0
1651857060569445742,12564,0,,0.113922692835,0.0,0.5,0.0,0.0
1651857060570300345,12565,0,,0.113922692835,0.0,0.5,0.0,0.0
1651857060571371720,12566,0,,0.113922692835,0.0,0.5,0.0,0.0
1651857060572166834,12567,0,,0.113922692835,0.0,0.5,0.0,0.0
1651857060575448479,12568,0,,0.113922692835,0.0,0.5,0.0,0.0
1651857060577958049,12569,0,,0.113922692835,0.0,0.5,0.0,0.0
1651857060579596151,12570,0,,0.113922692835,0.0,0.5,0.0,0.0
1651857060580026076,12571,0,,0.113922692835,0.0,0.5,0.0,0.0
1651857060580680069,12572,0,,0.113922692835,0.0,0.5,0.0,0.0
1651857060581142764,12573,0,,0.113922692835,0.0,0.5,0.0,0.0
1651857060582489630,12574,0,,0.113922692835,0.0,0.5,0.0,0.0
1651857060585619048,12575,0,,0.113922692835,0.0,0.5,0.0,0.0
1651857060586248272,12576,0,,0.113922692835,0.0,0.5,0.0,0.0
1651857060588969717,12577,0,,0.113922692835,0.0,0.5,0.0,0.0
1651857060589672255,12578,0,,0.113922692835,0.0,0.5,0.0,0.0
1651857060590588043,12579,0,,0.113922692835,0.0,0.5,0.0,0.0
1651857060591425686,12581,0,,0.113922692835,0.0,0.5,0.0,0.0
1651857060594991623,12582,0,,0.113922692835,0.0,0.5,0.0,0.0
1651857060598163601,12583,0,,0.113922692835,0.0,0.5,0.0,0.0
1651857060599213376,12584,0,,0.113922692835,0.0,0.5,0.0,0.0
1651857060600201101,12585,0,,0.113922692835,0.0,0.5,0.0,0.0
1651857060601733090,12586,0,,0.113922692835,0.0,0.5,0.0,0.0
1651857060603844126,12587,0,,0.113922692835,0.0,0.5,0.0,0.0
1651857060608552222,12588,0,,0.113922692835,0.0,0.5,0.0,0.0
1651857060609506635,12589,0,,0.10694783181,0.0,0.5,0.0,0.0
1651857060610325366,12591,0,,0.10694783181,0.0,0.5,0.0,0.0
1651857060610967166,12592,0,,0.10694783181,0.0,0.5,0.0,0.0
1651857060616512329,12593,0,,0.10694783181,0.0,0.5,0.0,0.0
1651857060617677209,12594,0,,0.10694783181,0.0,0.5,0.0,0.0
1651857060618609798,12595,0,,0.10694783181,0.0,0.5,0.0,0.0
1651857060620604961,12596,0,,0.10694783181,0.0,0.5,0.0,0.0
1651857060625269088,12597,0,,0.10694783181,0.0,0.5,0.0,0.0
1651857060626102667,12598,0,,0.10694783181,0.0,0.5,0.0,0.0
1651857060626834293,12599,0,,0.10694783181,0.0,0.5,0.0,0.0
1651857060627588639,12600,0,,0.10694783181,0.0,0.5,0.0,0.0
1651857060630322020,12601,0,,0.10694783181,0.0,0.5,0.0,0.0
1651857060634922818,12602,0,,0.10694783181,0.0,0.5,0.0,0.0
1651857060635808110,12603,0,,0.10694783181,0.0,0.5,0.0,0.0
1651857060636478487,12604,0,,0.10694783181,0.0,0.5,0.0,0.0
1651857060637057087,12605,0,,0.10694783181,0.0,0.5,0.0,0.0
1651857060639064954,12606,0,,0.10694783181,0.0,0.5,0.0,0.0
1651857060641542075,12607,0,,0.10694783181,0.0,0.5,0.0,0.0
1651857060643706489,12608,0,,0.10694783181,0.0,0.5,0.0,0.0
1651857060644183583,12609,0,,0.10694783181,0.0,0.5,0.0,0.0
1651857060646129081,12610,0,,0.10694783181,0.0,0.5,0.0,0.0
1651857060646965733,12611,0,,0.10694783181,0.0,0.5,0.0,0.0
1651857060648768157,12612,0,,0.10694783181,0.0,0.5,0.0,0.0
1651857060650411731,12613,0,,0.11159773916,0.0,0.5,0.0,0.0
1651857060651023579,12614,0,,0.11159773916,0.0,0.5,0.0,0.0
1651857060651364960,12615,0,,0.11159773916,0.0,0.5,0.0,0.0
1651857060652946197,12617,0,,0.11159773916,0.0,0.5,0.0,0.0
1651857060653547197,12618,0,,0.11159773916,0.0,0.5,0.0,0.0
1651857060654353064,12619,0,,0.11159773916,0.0,0.5,0.0,0.0
1651857060657142382,12620,0,,0.11159773916,0.0,0.5,0.0,0.0
1651857060660813696,12621,0,,0.11159773916,0.0,0.5,0.0,0.0
1651857060661688331,12622,0,,0.11159773916,0.0,0.5,0.0,0.0
1651857060662127601,12623,0,,0.11159773916,0.0,0.5,0.0,0.0
1651857060662615896,12624,0,,0.11159773916,0.0,0.5,0.0,0.0
1651857060663171743,12625,0,,0.11159773916,0.0,0.5,0.0,0.0
1651857060665256124,12626,0,,0.11159773916,0.0,0.5,0.0,0.0
1651857060667549115,12627,0,,0.11159773916,0.0,0.5,0.0,0.0
1651857060669901786,12628,0,,0.11159773916,0.0,0.5,0.0,0.0
1651857060671004649,12629,0,,0.11159773916,0.0,0.5,0.0,0.0
1651857060672001815,12631,0,,0.11159773916,0.0,0.5,0.0,0.0
1651857060673586732,12632,0,,0.11159773916,0.0,0.5,0.0,0.0
1651857060674328502,12633,0,,0.11159773916,0.0,0.5,0.0,0.0
1651857060675835915,12634,0,,0.11159773916,0.0,0.5,0.0,0.0
1651857060677343871,12635,0,,0.11159773916,0.0,0.5,0.0,0.0
1651857060680095972,12636,0,,0.11159773916,0.0,0.5,0.0,0.0
1651857060681141746,12637,0,,0.11159773916,0.0,0.5,0.0,0.0
1651857060682964331,12638,0,,0.11159773916,0.0,0.5,0.0,0.0
1651857060684236732,12639,0,,0.11159773916,0.0,0.5,0.0,0.0
1651857060685490029,12640,0,,0.11159773916,0.0,0.5,0.0,0.0
1651857060687255461,12641,0,,0.11159773916,0.0,0.5,0.0,0.0
1651857060689038365,12642,0,,0.11159773916,0.0,0.5,0.0,0.0
1651857060690985367,12643,0,,0.104622885585,0.0,0.5,0.0,0.0
1651857060691752034,12644,0,,0.104622885585,0.0,0.5,0.0,0.0
1651857060692196744,12645,0,,0.104622885585,0.0,0.5,0.0,0.0
1651857060692944978,12646,0,,0.104622885585,0.0,0.5,0.0,0.0
1651857060694155426,12647,0,,0.104622885585,0.0,0.5,0.0,0.0
1651857060694762090,12648,0,,0.104622885585,0.0,0.5,0.0,0.0
1651857060695421043,12649,0,,0.104622885585,0.0,0.5,0.0,0.0
1651857060697343917,12650,0,,0.104622885585,0.0,0.5,0.0,0.0
1651857060698682431,12651,0,,0.104622885585,0.0,0.5,0.0,0.0
1651857060701936235,12652,0,,0.104622885585,0.0,0.5,0.0,0.0
1651857060702476594,12653,0,,0.104622885585,0.0,0.5,0.0,0.0
1651857060703685411,12654,0,,0.104622885585,0.0,0.5,0.0,0.0
1651857060704263787,12655,0,,0.104622885585,0.0,0.5,0.0,0.0
1651857060705599581,12656,0,,0.104622885585,0.0,0.5,0.0,0.0
1651857060707696537,12657,0,,0.104622885585,0.0,0.5,0.0,0.0
1651857060708230848,12658,0,,0.104622885585,0.0,0.5,0.0,0.0
1651857060712853759,12659,0,,0.104622885585,0.0,0.5,0.0,0.0
1651857060713480487,12660,0,,0.104622885585,0.0,0.5,0.0,0.0
1651857060714445108,12661,0,,0.104622885585,0.0,0.5,0.0,0.0
1651857060715189662,12662,0,,0.104622885585,0.0,0.5,0.0,0.0
1651857060718609804,12663,0,,0.104622885585,0.0,0.5,0.0,0.0
1651857060718788495,12664,0,,0.104622885585,0.0,0.5,0.0,0.0
1651857060719809116,12665,0,,0.104622885585,0.0,0.5,0.0,0.0
1651857060720256387,12666,0,,0.104622885585,0.0,0.5,0.0,0.0
1651857060722122332,12668,0,,0.104622885585,0.0,0.5,0.0,0.0
1651857060722801989,12669,0,,0.104622885585,0.0,0.5,0.0,0.0
1651857060723959669,12670,0,,0.104622885585,0.0,0.5,0.0,0.0
1651857060726960797,12671,0,,0.104622885585,0.0,0.5,0.0,0.0
1651857060727904490,12672,0,,0.104622885585,0.0,0.5,0.0,0.0
1651857060728738677,12673,0,,0.104622885585,0.0,0.5,0.0,0.0
1651857060733442581,12675,0,,0.104622885585,0.0,0.5,0.0,0.0
1651857060736018231,12676,0,,0.104622885585,0.0,0.5,0.0,0.0
1651857060736963204,12677,0,,0.10229793191,0.0,0.5,0.0,0.0
1651857060738131220,12678,0,,0.10229793191,0.0,0.5,0.0,0.0
1651857060738576954,12679,0,,0.10229793191,0.0,0.5,0.0,0.0
1651857060739024192,12680,0,,0.10229793191,0.0,0.5,0.0,0.0
1651857060739696489,12681,0,,0.10229793191,0.0,0.5,0.0,0.0
1651857060740191600,12682,0,,0.10229793191,0.0,0.5,0.0,0.0
1651857060742805651,12683,0,,0.10229793191,0.0,0.5,0.0,0.0
1651857060744223430,12684,0,,0.10229793191,0.0,0.5,0.0,0.0
1651857060744252935,12685,0,,0.10229793191,0.0,0.5,0.0,0.0
1651857060744318344,12686,0,,0.10229793191,0.0,0.5,0.0,0.0
1651857060744964528,12687,0,,0.10229793191,0.0,0.5,0.0,0.0
1651857060746107552,12688,0,,0.10229793191,0.0,0.5,0.0,0.0
1651857060746977707,12689,0,,0.10229793191,0.0,0.5,0.0,0.0
1651857060749182665,12690,0,,0.10229793191,0.0,0.5,0.0,0.0
1651857060750346425,12691,0,,0.10229793191,0.0,0.5,0.0,0.0
1651857060753059838,12692,0,,0.10229793191,0.0,0.5,0.0,0.0
1651857060753470755,12693,0,,0.10229793191,0.0,0.5,0.0,0.0
1651857060754265966,12694,0,,0.10229793191,0.0,0.5,0.0,0.0
1651857060755372957,12695,0,,0.10229793191,0.0,0.5,0.0,0.0
1651857060756287145,12696,0,,0.10229793191,0.0,0.5,0.0,0.0
1651857060759582358,12697,0,,0.10229793191,0.0,0.5,0.0,0.0
1651857060759956315,12698,0,,0.10229793191,0.0,0.5,0.0,0.0
1651857060761707090,12699,0,,0.10229793191,0.0,0.5,0.0,0.0
1651857060762886530,12700,0,,0.10229793191,0.0,0.5,0.0,0.0
1651857060765771561,12701,0,,0.10229793191,0.0,0.5,0.0,0.0
1651857060765857834,12702,0,,0.10229793191,0.0,0.5,0.0,0.0
1651857060767274334,12704,0,,0.10229793191,0.0,0.5,0.0,0.0
1651857060767778884,12705,0,,0.10229793191,0.0,0.5,0.0,0.0
1651857060770831470,12707,0,,0.10229793191,0.0,0.5,0.0,0.0
1651857060775211241,12708,0,,0.10229793191,0.0,0.5,0.0,0.0
1651857060779675013,12709,0,,0.10229793191,0.0,0.5,0.0,0.0
1651857060780791380,12710,0,,0.10229793191,0.0,0.5,0.0,0.0
1651857060781280475,12711,0,,0.10229793191,0.0,0.5,0.0,0.0
1651857060782290760,12712,0,,0.10229793191,0.0,0.5,0.0,0.0
1651857060783720988,12713,0,,0.10229793191,0.0,0.5,0.0,0.0
1651857060786057339,12714,0,,0.10229793191,0.0,0.5,0.0,0.0
1651857060790484279,12717,0,,0.0999729782343,0.0,0.5,0.0,0.0
1651857060791226593,12718,0,,0.0999729782343,0.0,0.5,0.0,0.0
1651857060792501778,12719,0,,0.0999729782343,0.0,0.5,0.0,0.0
1651857060792913592,12720,0,,0.0999729782343,0.0,0.5,0.0,0.0
1651857060794847250,12721,0,,0.0999729782343,0.0,0.5,0.0,0.0
1651857060798700742,12722,0,,0.0999729782343,0.0,0.5,0.0,0.0
1651857060798950697,12723,0,,0.0999729782343,0.0,0.5,0.0,0.0
1651857060799911094,12724,0,,0.0999729782343,0.0,0.5,0.0,0.0
1651857060802346071,12725,0,,0.0999729782343,0.0,0.5,0.0,0.0
1651857060803434214,12726,0,,0.0999729782343,0.0,0.5,0.0,0.0
1651857060804632246,12727,0,,0.0999729782343,0.0,0.5,0.0,0.0
1651857060807059927,12728,0,,0.0999729782343,0.0,0.5,0.0,0.0
1651857060808485258,12729,0,,0.0999729782343,0.0,0.5,0.0,0.0
1651857060809056402,12730,0,,0.0999729782343,0.0,0.5,0.0,0.0
1651857060809756411,12731,0,,0.0999729782343,0.0,0.5,0.0,0.0
1651857060811710134,12732,0,,0.0999729782343,0.0,0.5,0.0,0.0
1651857060812436000,12733,0,,0.0999729782343,0.0,0.5,0.0,0.0
1651857060813710001,12734,0,,0.0999729782343,0.0,0.5,0.0,0.0
1651857060814724926,12735,0,,0.0999729782343,0.0,0.5,0.0,0.0
1651857060819624033,12736,0,,0.0999729782343,0.0,0.5,0.0,0.0
1651857060820327882,12737,0,,0.0999729782343,0.0,0.5,0.0,0.0
1651857060821302583,12738,0,,0.0999729782343,0.0,0.5,0.0,0.0
1651857060824489474,12739,0,,0.0999729782343,0.0,0.5,0.0,0.0
1651857060826851810,12741,0,,0.0999729782343,0.0,0.5,0.0,0.0
1651857060830398834,12743,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857060831712420,12746,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857060835530359,12747,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857060837481170,12748,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857060839019815,12749,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857060839565486,12750,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857060840066293,12751,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857060840553947,12752,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857060843235040,12753,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857060844362159,12754,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857060845986789,12757,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857060847805373,12758,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857060848092577,12759,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857060850774757,12760,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857060853747342,12765,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857060856648021,12767,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857060858862067,12768,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857060860417288,12769,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857060861327412,12770,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857060862626437,12771,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857060864012280,12772,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857060864724098,12773,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857060866326231,12774,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857060868966875,12776,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857060869827207,12777,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857060870713395,12778,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857060873173460,12779,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857060877443022,12783,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857060877803346,12784,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857060879396200,12786,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857060880847772,12787,0,,0.0953230708838,0.0,0.5,0.0,0.0
1651857060882708245,12789,0,,0.0953230708838,0.0,0.5,0.0,0.0
1651857060884405868,12790,0,,0.0953230708838,0.0,0.5,0.0,0.0
1651857060890034360,12791,0,,0.0953230708838,0.0,0.5,0.0,0.0
1651857060896147466,12792,0,,0.0953230708838,0.0,0.5,0.0,0.0
1651857060896572752,12793,0,,0.0953230708838,0.0,0.5,0.0,0.0
1651857060898502026,12794,0,,0.0953230708838,0.0,0.5,0.0,0.0
1651857060903007399,12795,0,,0.0953230708838,0.0,0.5,0.0,0.0
1651857060904220215,12796,0,,0.0953230708838,0.0,0.5,0.0,0.0
1651857060908894710,12797,0,,0.0953230708838,0.0,0.5,0.0,0.0
1651857060909948133,12798,0,,0.0953230708838,0.0,0.5,0.0,0.0
1651857060913971867,12799,0,,0.0953230708838,0.0,0.5,0.0,0.0
1651857060915429679,12800,0,,0.0953230708838,0.0,0.5,0.0,0.0
1651857060918542457,12801,0,,0.10229793191,0.0,0.5,0.0,0.0
1651857060922654736,12802,0,,0.10229793191,0.0,0.5,0.0,0.0
1651857060922945940,12803,0,,0.10229793191,0.0,0.5,0.0,0.0
1651857060926061502,12804,0,,0.10229793191,0.0,0.5,0.0,0.0
1651857060927289199,12805,0,,0.10229793191,0.0,0.5,0.0,0.0
1651857060932292402,12806,0,,0.10229793191,0.0,0.5,0.0,0.0
1651857060934141643,12807,0,,0.10229793191,0.0,0.5,0.0,0.0
1651857060935879683,12808,0,,0.10229793191,0.0,0.5,0.0,0.0
1651857060942071383,12810,0,,0.10229793191,0.0,0.5,0.0,0.0
1651857060942334618,12811,0,,0.10229793191,0.0,0.5,0.0,0.0
1651857060942803200,12812,0,,0.10229793191,0.0,0.5,0.0,0.0
1651857060945654439,12813,0,,0.10229793191,0.0,0.5,0.0,0.0
1651857060948988340,12814,0,,0.10229793191,0.0,0.5,0.0,0.0
1651857060951514134,12815,0,,0.10229793191,0.0,0.5,0.0,0.0
1651857060953596402,12816,0,,0.10229793191,0.0,0.5,0.0,0.0
1651857060958929530,12818,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857060960084586,12819,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857060962105253,12820,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857060964214242,12822,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857060964619943,12823,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857060965425202,12824,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857060966041722,12825,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857060971489092,12826,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857060974036102,12827,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857060977041615,12828,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857060979477776,12829,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857060980607231,12830,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857060982017586,12831,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857060982916510,12832,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857060983773578,12833,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857060988062532,12834,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857060992616001,12836,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857060995110307,12837,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857060998113867,12838,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857060999323548,12839,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857061003171632,12841,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857061005535440,12842,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857061006548925,12843,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857061007545803,12844,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857061007966161,12845,0,,0.097648024559,0.0,0.5,0.0,0.0
1651857061013552380,12846,0,,0.11159773916,0.0,0.5,0.0,0.0
1651857061015538167,12847,0,,0.11159773916,0.0,0.5,0.0,0.0
1651857061015987997,12848,0,,0.11159773916,0.0,0.5,0.0,0.0
1651857061017864022,12849,0,,0.11159773916,0.0,0.5,0.0,0.0
1651857061022462260,12850,0,,0.11159773916,0.0,0.5,0.0,0.0
1651857061024761076,12851,0,,0.11159773916,0.0,0.5,0.0,0.0
1651857061026082405,12852,0,,0.11159773916,0.0,0.5,0.0,0.0
1651857061031028040,12853,0,,0.11159773916,0.0,0.5,0.0,0.0
1651857061034661497,12854,0,,0.11159773916,0.0,0.5,0.0,0.0
1651857061037229532,12855,0,,0.11159773916,0.0,0.5,0.0,0.0
1651857061041772153,12856,0,,0.11159773916,0.0,0.5,0.0,0.0
1651857061042272608,12857,0,,0.11159773916,0.0,0.5,0.0,0.0
1651857061043755828,12858,0,,0.11159773916,0.0,0.5,0.0,0.0
1651857061045658574,12859,0,,0.11159773916,0.0,0.5,0.0,0.0
1651857061046777437,12860,0,,0.11159773916,0.0,0.5,0.0,0.0
1651857061052726413,12862,0,,0.16042175889,0.0,0.5,0.0,0.0
1651857061054210913,12863,0,,0.16042175889,0.0,0.5,0.0,0.0
1651857061055700438,12864,0,,0.16042175889,0.0,0.5,0.0,0.0
1651857061057007815,12865,0,,0.16042175889,0.0,0.5,0.0,0.0
1651857061062915383,12867,0,,0.16042175889,0.0,0.5,0.0,0.0
1651857061064806065,12868,0,,0.16042175889,0.0,0.5,0.0,0.0
1651857061066692042,12869,0,,0.16042175889,0.0,0.5,0.0,0.0
1651857061068487170,12870,0,,0.16042175889,0.0,0.5,0.0,0.0
1651857061073796522,12871,0,,0.16042175889,0.0,0.5,0.0,0.0
1651857061074513140,12872,0,,0.16042175889,0.0,0.5,0.0,0.0
1651857061076889620,12873,0,,0.16042175889,0.0,0.5,0.0,0.0
1651857061080981803,12874,0,,0.16042175889,0.0,0.5,0.0,0.0
1651857061082979814,12875,0,,0.16042175889,0.0,0.5,0.0,0.0
1651857061084279160,12877,0,,0.16042175889,0.0,0.5,0.0,0.0
1651857061085316038,12878,0,,0.16042175889,0.0,0.5,0.0,0.0
1651857061086427253,12879,0,,0.16042175889,0.0,0.5,0.0,0.0
1651857061091423352,12881,0,,0.16042175889,0.0,0.5,0.0,0.0
1651857061094741893,12883,0,,0.16042175889,0.0,0.5,0.0,0.0
1651857061095604465,12884,0,,0.16042175889,0.0,0.5,0.0,0.0
1651857061096300762,12885,0,,0.16042175889,0.0,0.5,0.0,0.0
1651857061098616409,12886,0,,0.213895663619,0.0,0.5,0.0,0.0
1651857061101479872,12889,0,,0.213895663619,0.0,0.5,0.0,0.0
1651857061104512361,12890,0,,0.213895663619,0.0,0.5,0.0,0.0
1651857061104690412,12891,0,,0.213895663619,0.0,0.5,0.0,0.0
1651857061106839081,12892,0,,0.213895663619,0.0,0.5,0.0,0.0
1651857061111006817,12893,0,,0.213895663619,0.0,0.5,0.0,0.0
1651857061112930587,12894,0,,0.213895663619,0.0,0.5,0.0,0.0
1651857061114051274,12895,0,,0.213895663619,0.0,0.5,0.0,0.0
1651857061114999735,12896,0,,0.213895663619,0.0,0.5,0.0,0.0
1651857061117150228,12897,0,,0.213895663619,0.0,0.5,0.0,0.0
1651857061118191874,12898,0,,0.213895663619,0.0,0.5,0.0,0.0
1651857061121801395,12899,0,,0.213895663619,0.0,0.5,0.0,0.0
1651857061127531488,12900,0,,0.213895663619,0.0,0.5,0.0,0.0
1651857061129678845,12901,0,,0.213895663619,0.0,0.5,0.0,0.0
1651857061130719819,12902,0,,0.213895663619,0.0,0.5,0.0,0.0
1651857061135291497,12903,0,,0.204595863819,0.0,0.5,0.0,0.0
1651857061137955469,12904,0,,0.204595863819,0.0,0.5,0.0,0.0
1651857061139445409,12906,0,,0.204595863819,0.0,0.5,0.0,0.0
1651857061148769279,12909,0,,0.211570709944,0.0,0.5,0.0,0.0
1651857061149448136,12910,0,,0.211570709944,0.0,0.5,0.0,0.0
1651857061151707239,12911,0,,0.211570709944,0.0,0.5,0.0,0.0
1651857061157502229,12913,0,,0.211570709944,0.0,0.5,0.0,0.0
1651857061160793218,12914,0,,0.211570709944,0.0,0.5,0.0,0.0
1651857061162194517,12915,0,,0.211570709944,0.0,0.5,0.0,0.0
1651857061162588666,12916,0,,0.211570709944,0.0,0.5,0.0,0.0
1651857061165825830,12918,0,,0.211570709944,0.0,0.5,0.0,0.0
1651857061166358765,12919,0,,0.211570709944,0.0,0.5,0.0,0.0
1651857061167863681,12920,0,,0.211570709944,0.0,0.5,0.0,0.0
1651857061169167859,12921,0,,0.211570709944,0.0,0.5,0.0,0.0
1651857061170114592,12923,0,,0.211570709944,0.0,0.5,0.0,0.0
1651857061170490309,12924,0,,0.211570709944,0.0,0.5,0.0,0.0
1651857061172075130,12925,0,,0.211570709944,0.0,0.5,0.0,0.0
1651857061178649043,12930,0,,0.211570709944,0.0,0.5,0.0,0.0
1651857061180813104,12932,0,,0.211570709944,0.0,0.5,0.0,0.0
1651857061181782109,12933,0,,0.211570709944,0.0,0.5,0.0,0.0
1651857061182377189,12934,0,,0.211570709944,0.0,0.5,0.0,0.0
